Species,SpeciesID,Week,Phase,Chamber,ScientificName,CommonName,Treatment_temp,Treatment_water,PorometerSubset,BasalDia_mm,Height_mm,Whorls,Biomass_g,Weight_g,Porometer,PercentBrown,Dead,SerialNumber,CalNum,DateTime,Date,Time,Conductance,Temperature_C,LeafSensor_PercentRH,FilterSensor_PercentRH
PIFL,PIFL40,24,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,404,49.7,10,alive,LPS3038,2002300,2022-02-17 10:43:00,2022-02-17,1043,49.7,19.4,16.2,6.7
PIFL,PIFL40,24.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,25,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,400,48.7,10,alive,LPS3038,2002107,2022-02-24 08:57:00,2022-02-24,0857,48.7,19,15.3,6.7
PIFL,PIFL40,25.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,26,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,396,35,10,alive,LPS3038,2002000,2022-03-03 11:37:00,2022-03-03,1137,35,21.9,10.9,4.4
PIFL,PIFL40,26.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,27,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,387,35.9,10,alive,LPS3038,1902002,2022-03-11 10:51:00,2022-03-11,1051,35.9,19.4,11.1,4.2
PIFL,PIFL40,27.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,28,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,379,31.5,10,alive,LPS2668,2003304,2022-03-18 13:51:00,2022-03-18,1351,31.5,21.3,16.2,7.3
PIFL,PIFL40,28.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,29,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,375,25.2,25,alive,LPS2668,2002800,2022-03-24 09:57:00,2022-03-24,0957,25.2,20.8,11.3,4.7
PIFL,PIFL40,29.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,30,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,373,59.4,25,alive,LPS3038,2002202,2022-03-31 10:16:00,2022-03-31,1016,59.4,21.5,18.5,7.9
PIFL,PIFL40,30.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,31,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,373,40.7,50,alive,LPS3038,2202002,2022-04-07 13:46:00,2022-04-07,1346,40.7,22.2,12.9,5.5
PIFL,PIFL40,31.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,75,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,32,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,372,26.1,75,alive,LPS2668,2003301,2022-04-15 09:30:00,2022-04-15,0930,26.1,20.7,14.1,6.4
PIFL,PIFL40,32.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,75,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,33,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,371,55.9,75,dead,LPS3038,2102001,2022-04-21 11:38:00,2022-04-21,1138,55.9,22.5,16.2,6.7
PIFL,PIFL40,33.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,34,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,371,51,75,dead,LPS3038,2202002,2022-04-29 08:57:00,2022-04-29,0857,51,22.4,15.6,6.8
PIFL,PIFL40,34.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,35,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,371,55.4,75,dead,LPS3038,2202001,2022-05-06 14:07:00,2022-05-06,1407,55.4,23.6,16,6.7
PIFL,PIFL40,35.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL40,36,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,yes,6.14,178,5,3.58,371,29.4,75,dead,LPS2668,2203303,2022-05-12 09:01:00,2022-05-12,0901,29.4,22.4,15.7,7.3
PIFL,PIFL41,1,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,709,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,1.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,2,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,697,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,2.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,3,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,691,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,3.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,4,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,685,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,4.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,678,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,5.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,6,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,669,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,6.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,7,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,656,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,7.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,8,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,632,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,8.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,9,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,615,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,9.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,10,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,575,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,10.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,11,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,545,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,11.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,12,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,520,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,12.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,13,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,495,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,13.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,14,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,472,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,14.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,15,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,454,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,15.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,16,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,16.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,17,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,428,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,17.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,18,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,411,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,18.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,19,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,399,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,19.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,20,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,385,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,20.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,21,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,378,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,21.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,22,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,366,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,22.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,23,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,356,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,23.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,24,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,350,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,24.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,25,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,350,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,25.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,26,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,349,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,26.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,27,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,347,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,27.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,28,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,347,NA,25,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,28.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,29,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,347,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,29.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,50,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,30,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,347,NA,75,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,30.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,75,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,31,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,347,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,31.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,32,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,346,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,32.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,75,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,33,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,346,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,33.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,34,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,345,NA,90,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,34.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,35,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,35.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL41,36,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,5.14,188,6,4.44,NA,NA,NA,dead,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,1,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,825,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,1.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,2,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,818,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,2.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,3,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,813,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,3.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,4,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,813,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,4.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,805,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,5.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,6,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,798,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,6.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,7,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,784,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,7.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,8,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,752,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,8.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,9,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,733,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,9.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,10,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,705,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,10.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,11,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,667,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,11.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,12,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,640,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,12.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,13,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,608,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,13.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,14,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,576,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,14.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,15,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,554,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,15.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,16,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,NA,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,16.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,17,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,522,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,17.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,18,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,499,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,18.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,19,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,479,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,19.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,20,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,454,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,20.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,21,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,438,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,21.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,22,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,422,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,22.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,23,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,412,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,23.5,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,NA,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIFL,PIFL42,24,1,2,Pinus flexilis,Limber Pine,Ambient,Drought,no,7.31,170,5,6.52,404,NA,10,alive,NA,NA,NA,NA,NA,NA,NA,NA,NA
