Chamber,Kestrel,Date,Time,Temperature_C,WetBulb_C,PercentRH,Barometer_MB,Altitude_M,StationPressure_MB,WindSpeed_M/S,HeatIndex_C,DewPoint_C,DensityAltitude_M,WindChill_C,DateTime
1,1,2021-12-25,0930,15.5,12,68.5,931,706,931.1,0,14.7,9.7,939,15.4,2021-12-25 09:30:00
1,1,2021-12-25,1000,16.6,13.2,70,931,706,931,0,15.9,11.1,986,16.6,2021-12-25 10:00:00
1,1,2021-12-25,1030,18.6,14.8,68.3,931.5,701,931.6,0,17.9,12.7,1055,18.6,2021-12-25 10:30:00
1,1,2021-12-25,1100,19.8,15.4,64.3,931.9,698,931.9,0,19.3,12.9,1095,19.8,2021-12-25 11:00:00
1,1,2021-12-25,1130,20.2,15.6,63.4,931.4,703,931.4,0,19.8,13,1113,20.2,2021-12-25 11:30:00
1,1,2021-12-25,1200,22.2,17.6,65.4,930.7,708,930.7,0,22.3,15.4,1199,22.1,2021-12-25 12:00:00
1,1,2021-12-25,1230,25.5,20.1,62.5,930.2,714,930.2,0,26,17.9,1331,25.5,2021-12-25 12:30:00
1,1,2021-12-25,1300,27.5,21,57.6,929.4,721,929.4,0,28.4,18.4,1409,27.4,2021-12-25 13:00:00
1,1,2021-12-25,1330,27.8,21.1,56.9,928.5,728,928.5,0,28.8,18.5,1430,27.7,2021-12-25 13:30:00
1,1,2021-12-25,1400,27.9,21.2,56.7,928.5,728,928.5,0,28.8,18.5,1432,27.8,2021-12-25 14:00:00
1,1,2021-12-25,1430,27.8,21.1,57.1,926.5,745,926.6,0,28.8,18.5,1450,27.7,2021-12-25 14:30:00
1,1,2021-12-25,1500,27.6,21,57.1,928.2,730,928.3,0,28.6,18.3,1425,27.6,2021-12-25 15:00:00
1,1,2021-12-25,1530,27.4,20.8,57,928.2,732,928.2,0,28.3,18.1,1418,27.4,2021-12-25 15:30:00
1,1,2021-12-25,1600,27.2,20.6,57.1,928,732,928.1,0,27.9,18,1410,27.1,2021-12-25 16:00:00
1,1,2021-12-25,1630,26.9,20.5,57.3,927.9,734,927.9,0,27.5,17.8,1401,26.9,2021-12-25 16:30:00
1,1,2021-12-25,1700,26.6,20.2,57.6,928,734,928,0,27.2,17.5,1391,26.6,2021-12-25 17:00:00
1,1,2021-12-25,1730,26.5,20.2,57.8,927.9,734,927.9,0,26.9,17.5,1387,26.4,2021-12-25 17:30:00
1,1,2021-12-25,1800,26.1,20,57.6,928.2,730,928.3,0,26.4,17,1374,26,2021-12-25 18:00:00
1,1,2021-12-25,1830,25.8,19.6,57.6,928.4,729,928.4,0,26.1,16.9,1357,25.8,2021-12-25 18:30:00
1,1,2021-12-25,1900,25.3,19.2,58,928.2,730,928.4,0,25.2,16.4,1335,25.2,2021-12-25 19:00:00
1,1,2021-12-25,1930,25.2,19,57.4,928.5,729,928.5,0,25,16.2,1329,25.1,2021-12-25 19:30:00
1,1,2021-12-25,2000,24.9,18.6,56.5,928.5,728,928.5,0,24.6,15.7,1318,24.9,2021-12-25 20:00:00
1,1,2021-12-25,2030,24.6,18.3,56.3,928.2,731,928.3,0,24.3,15.3,1309,24.6,2021-12-25 20:30:00
1,1,2021-12-25,2100,24.2,18,56.2,928,732,928.1,0,23.9,15,1297,24.2,2021-12-25 21:00:00
1,1,2021-12-25,2130,23.8,17.6,56.2,927.9,734,927.9,0,23.5,14.6,1282,23.8,2021-12-25 21:30:00
1,1,2021-12-25,2200,23.5,17.4,56.5,928,732,928,0,23.1,14.3,1269,23.4,2021-12-25 22:00:00
1,1,2021-12-25,2230,23.2,17.2,56.7,927.9,734,927.9,0,22.9,14.1,1258,23.1,2021-12-25 22:30:00
1,1,2021-12-25,2300,22.9,16.9,56.7,928,734,928,0,22.7,13.9,1248,22.9,2021-12-25 23:00:00
1,1,2021-12-25,2330,22.6,16.7,56.9,928.2,732,928.2,0,22.4,13.6,1234,22.6,2021-12-25 23:30:00
1,1,2021-12-26,0000,22.3,16.5,57.3,928.5,728,928.5,0,22,13.4,1218,22.3,2021-12-26 00:00:00
1,1,2021-12-26,0030,21.9,16.2,57.3,928.2,730,928.4,0,21.7,13.1,1207,21.9,2021-12-26 00:30:00
1,1,2021-12-26,0100,21.8,16.2,57.8,928.2,731,928.3,0,21.7,13.1,1204,21.8,2021-12-26 01:00:00
1,1,2021-12-26,0130,21.7,16.1,57.7,928.2,730,928.3,0,21.6,13,1200,21.7,2021-12-26 01:30:00
1,1,2021-12-26,0200,21.7,16.1,57.7,928.5,727,928.6,0,21.6,13,1197,21.7,2021-12-26 02:00:00
1,1,2021-12-26,0230,21.7,16,57.5,928.4,729,928.4,0,21.4,12.9,1197,21.6,2021-12-26 02:30:00
1,1,2021-12-26,0300,20.5,14.9,56.5,929,724,929,0,19.9,11.6,1145,20.5,2021-12-26 03:00:00
1,1,2021-12-26,0330,17.4,13.1,61.5,929.5,720,929.5,0,16.2,10,1056,17.4,2021-12-26 03:30:00
1,1,2021-12-26,0400,16.6,12.2,61.5,929.5,720,929.5,0,15.5,9.2,995,16.6,2021-12-26 04:00:00
1,1,2021-12-26,0430,15,11.4,64.5,929.4,721,929.4,0,14.1,8.4,953,15,2021-12-26 04:30:00
1,1,2021-12-26,0500,14.5,10.7,64.5,929,723,929.1,0,13.7,7.9,923,14.5,2021-12-26 05:00:00
1,1,2021-12-26,0530,14,10.5,66.2,929.4,721,929.4,0,13.3,7.8,900,14,2021-12-26 05:30:00
1,1,2021-12-26,0600,13.2,9.7,65.9,929.7,717,929.7,0,12.5,7,866,13.2,2021-12-26 06:00:00
1,1,2021-12-26,0630,12.1,8.8,66.6,929.7,716,929.8,0,11.4,6.1,822,12,2021-12-26 06:30:00
1,1,2021-12-26,0700,11.8,8.7,68.7,929,724,929.1,0,11.1,6.2,819,11.7,2021-12-26 07:00:00
1,1,2021-12-26,0730,11.6,8.6,70,929.7,717,929.7,0,11,6.3,805,11.5,2021-12-26 07:30:00
1,1,2021-12-26,0800,12.5,9.8,73.4,930.2,713,930.3,0,12,7.9,836,12.4,2021-12-26 08:00:00
1,1,2021-12-26,0830,14.2,11.4,72.9,930.2,714,930.2,0,13.6,9.4,903,14.2,2021-12-26 08:30:00
1,1,2021-12-26,0900,15.2,11.8,69,931,706,931,0,14.4,9.5,928,15.1,2021-12-26 09:00:00
1,1,2021-12-26,0930,15.4,11.9,67.8,931.4,703,931.4,0,14.7,9.5,935,15.4,2021-12-26 09:30:00
1,1,2021-12-26,1000,16.6,13.2,69.8,931.7,698,931.8,0,15.9,11.1,977,16.6,2021-12-26 10:00:00
1,1,2021-12-26,1030,18.6,14.8,67.9,932,696,932.1,0,17.9,12.6,1050,18.6,2021-12-26 10:30:00
1,1,2021-12-26,1100,19.8,15.3,64,932.2,695,932.3,0,19.3,12.8,1090,19.8,2021-12-26 11:00:00
1,1,2021-12-26,1130,20.2,15.5,62.8,932,697,932,0,19.6,12.9,1106,20.1,2021-12-26 11:30:00
1,1,2021-12-26,1200,22.1,17.5,65.2,931.5,701,931.5,0,22.3,15.3,1189,22.1,2021-12-26 12:00:00
1,1,2021-12-26,1230,25.5,20.1,62.6,931,706,931,0,26,17.9,1324,25.5,2021-12-26 12:30:00
1,1,2021-12-26,1300,27.6,21,57.1,929.9,715,929.9,0,28.6,18.4,1400,27.6,2021-12-26 13:00:00
1,1,2021-12-26,1330,27.8,21.2,57.1,929.5,718,929.6,0,28.9,18.5,1418,27.8,2021-12-26 13:30:00
1,1,2021-12-26,1400,27.8,21.2,57.1,929,723,929.1,0,28.9,18.5,1425,27.8,2021-12-26 14:00:00
1,1,2021-12-26,1430,27.8,21.1,57.1,929,724,929,0,28.8,18.5,1423,27.7,2021-12-26 14:30:00
1,1,2021-12-26,1500,27.6,21,57,928.9,724,928.9,0,28.5,18.3,1417,27.5,2021-12-26 15:00:00
1,1,2021-12-26,1530,27.4,20.8,57,928.2,731,928.3,0,28.2,18.1,1416,27.3,2021-12-26 15:30:00
1,1,2021-12-26,1600,27.2,20.6,56.7,927.7,734,927.8,0,27.9,17.8,1413,27.1,2021-12-26 16:00:00
1,1,2021-12-26,1630,26.9,20.3,56.8,927.7,734,927.8,0,27.5,17.6,1402,26.8,2021-12-26 16:30:00
1,1,2021-12-26,1700,26.6,20,56.6,928,734,928,0,27.1,17.3,1390,26.6,2021-12-26 17:00:00
1,1,2021-12-26,1730,26.5,20,56.7,927.9,734,927.9,0,26.9,17.2,1385,26.4,2021-12-26 17:30:00
1,1,2021-12-26,1800,26.3,19.7,56.1,928,734,928,0,26.5,16.8,1375,26.2,2021-12-26 18:00:00
1,1,2021-12-26,1830,25.8,19.4,56.2,928,734,928,0,25.9,16.4,1358,25.8,2021-12-26 18:30:00
1,1,2021-12-26,1900,25.3,18.9,56.2,928.2,730,928.3,0,25.1,15.9,1334,25.2,2021-12-26 19:00:00
1,1,2021-12-26,1930,25.1,18.6,55.5,928.9,724,928.9,0,24.9,15.6,1321,25.1,2021-12-26 19:30:00
1,1,2021-12-26,2000,24.9,18.3,54.6,929.2,723,929.2,0,24.5,15.1,1309,24.9,2021-12-26 20:00:00
1,1,2021-12-26,2030,24.6,18,54.2,929.4,720,929.4,0,24.1,14.7,1293,24.5,2021-12-26 20:30:00
1,1,2021-12-26,2100,24.2,17.6,54,929.7,718,929.7,0,23.8,14.3,1274,24.2,2021-12-26 21:00:00
1,1,2021-12-26,2130,23.8,17.3,54,929.9,715,929.9,0,23.4,13.9,1258,23.8,2021-12-26 21:30:00
1,1,2021-12-26,2200,23.4,16.9,53.9,929.9,716,929.9,0,23,13.6,1243,23.4,2021-12-26 22:00:00
1,1,2021-12-26,2230,23,16.7,54.1,929.9,716,929.9,0,22.6,13.2,1231,22.9,2021-12-26 22:30:00
1,1,2021-12-26,2300,22.8,16.5,54.1,929.9,716,929.9,0,22.5,13.1,1220,22.8,2021-12-26 23:00:00
1,1,2021-12-26,2330,22.5,16.3,54.2,929.9,716,929.9,0,22.2,12.8,1209,22.5,2021-12-26 23:30:00
1,1,2021-12-27,0000,22.2,16,54,929.7,717,929.8,0,21.9,12.5,1200,22.2,2021-12-27 00:00:00
1,1,2021-12-27,0030,21.9,15.7,54.3,929.7,718,929.6,0,21.6,12.3,1189,21.9,2021-12-27 00:30:00
1,1,2021-12-27,0100,21.8,15.6,54.2,929.7,718,929.6,0,21.4,12.1,1184,21.7,2021-12-27 01:00:00
1,1,2021-12-27,0130,21.7,15.5,54.3,929.5,719,929.5,0,21.3,12.1,1182,21.6,2021-12-27 01:30:00
1,1,2021-12-27,0200,21.7,15.4,53.9,929.4,720,929.4,0,21.3,11.9,1182,21.6,2021-12-27 02:00:00
1,1,2021-12-27,0230,21.7,15.4,53.9,929.2,722,929.3,0,21.3,11.9,1183,21.6,2021-12-27 02:30:00
1,1,2021-12-27,0300,20.5,14.3,52.7,929.4,721,929.4,0,19.8,10.5,1138,20.5,2021-12-27 03:00:00
1,1,2021-12-27,0330,18.3,12.6,54.2,929.5,720,929.5,0,16.6,8.9,1052,18.2,2021-12-27 03:30:00
1,1,2021-12-27,0400,16.6,11.6,57.3,929.5,720,929.5,0,15.3,8.1,991,16.6,2021-12-27 04:00:00
1,1,2021-12-27,0430,15.5,10.8,58.5,929.7,718,929.7,0,14.3,7.4,948,15.5,2021-12-27 04:30:00
1,1,2021-12-27,0500,14.5,10.1,59.4,929.7,716,929.8,0,13.4,6.7,910,14.5,2021-12-27 05:00:00
1,1,2021-12-27,0530,14,9.8,60.8,929.5,720,929.5,0,12.9,6.5,894,13.9,2021-12-27 05:30:00
1,1,2021-12-27,0600,13.2,9,60.1,929.4,721,929.4,0,12.2,5.6,864,13.1,2021-12-27 06:00:00
1,1,2021-12-27,0630,12.1,8.1,60.8,929.5,720,929.5,0,11.2,4.7,822,12,2021-12-27 06:30:00
1,1,2021-12-27,0700,11.7,7.9,62.3,929.5,720,929.5,0,10.9,4.7,807,11.6,2021-12-27 07:00:00
1,1,2021-12-27,0730,11.6,8,63.6,929.4,720,929.4,0,10.8,4.9,804,11.5,2021-12-27 07:30:00
1,1,2021-12-27,0800,13.3,9,65.2,930.2,712,930.3,0,12.4,6.9,829,13.2,2021-12-27 08:00:00
1,1,2021-12-27,0830,14.1,10.5,65.2,930.4,711,930.4,0,13.3,7.7,893,14.1,2021-12-27 08:30:00
1,1,2021-12-27,0900,15.1,11,62.2,930.2,712,930.3,0,14.1,8,931,15.1,2021-12-27 09:00:00
1,1,2021-12-27,0930,15.4,11.1,61.4,929.5,718,929.6,0,14.3,8,948,15.4,2021-12-27 09:30:00
1,1,2021-12-27,1000,16.5,12.3,62.9,930,715,930,0,15.5,9.5,988,16.5,2021-12-27 10:00:00
1,1,2021-12-27,1030,18.6,13.8,61.6,928.7,727,928.6,0,17.3,11.1,1080,18.5,2021-12-27 10:30:00
1,1,2021-12-27,1100,19.8,14.6,58.4,929.7,718,929.7,0,19.1,11.4,1112,19.8,2021-12-27 11:00:00
1,1,2021-12-27,1130,20.1,14.8,57.8,929.7,716,929.8,0,19.4,11.6,1123,20.1,2021-12-27 11:30:00
1,1,2021-12-27,1200,22.1,16.7,59.9,928.7,726,928.8,0,22,14,1211,22.1,2021-12-27 12:00:00
1,1,2021-12-27,1230,25.5,19.4,58,928.2,732,928.2,0,25.6,16.6,1347,25.5,2021-12-27 12:30:00
1,1,2021-12-27,1300,27.4,17.5,39.2,927.2,740,927.2,0,26.4,12.3,1401,27.3,2021-12-27 13:00:00
1,1,2021-12-27,1330,27.8,18.9,45,926.7,745,926.7,0,27.3,14.8,1430,27.7,2021-12-27 13:30:00
1,1,2021-12-27,1400,27.9,19.9,49.6,926.4,747,926.4,0,28,16.4,1446,27.8,2021-12-27 14:00:00
1,1,2021-12-27,1430,27.7,19.3,46.8,926.7,745,926.7,0,27.6,15.3,1431,27.7,2021-12-27 14:30:00
1,1,2021-12-27,1500,27.5,19.5,48.8,925.4,756,925.4,0,27.5,15.8,1441,27.5,2021-12-27 15:00:00
1,1,2021-12-27,1530,27.2,18,42,925.7,754,925.7,0,26.5,13.2,1416,27.2,2021-12-27 15:30:00
1,1,2021-12-27,1600,27,17.6,41.2,925.4,757,925.4,0,26.1,12.7,1408,26.9,2021-12-27 16:00:00
1,1,2021-12-27,1630,26.7,17.3,41.3,924.7,763,924.7,0,25.7,12.4,1405,26.6,2021-12-27 16:30:00
1,1,2021-12-27,1700,26.4,17.1,41.1,924.7,761,924.8,0,25.5,12.2,1395,26.4,2021-12-27 17:00:00
1,1,2021-12-27,1730,26.3,17.1,41.2,924.9,761,924.9,0,25.4,12.1,1389,26.3,2021-12-27 17:30:00
1,1,2021-12-27,1800,26.1,16.8,41.3,924.9,761,924.9,0,25,11.9,1380,26,2021-12-27 18:00:00
1,1,2021-12-27,1830,25.6,16.7,41.5,925,760,925.1,0,24.5,11.6,1364,25.6,2021-12-27 18:30:00
1,1,2021-12-27,1900,25.2,16.3,41.7,925.4,756,925.4,0,24,11.3,1343,25.1,2021-12-27 19:00:00
1,1,2021-12-27,1930,25.1,16.1,41.2,925.5,756,925.5,0,23.8,11,1337,25,2021-12-27 19:30:00
1,1,2021-12-27,2000,24.7,15.8,40.8,925.7,753,925.8,0,23.4,10.5,1329,24.6,2021-12-27 20:00:00
1,1,2021-12-27,2030,24.5,15.6,40.8,926,751,926,0,23.3,10.3,1310,24.5,2021-12-27 20:30:00
1,1,2021-12-27,2100,24.1,15.3,41,926,752,926,0,22.9,10,1296,24.1,2021-12-27 21:00:00
1,1,2021-12-27,2130,23.7,15,41.2,926.2,748,926.3,0,22.6,9.8,1278,23.7,2021-12-27 21:30:00
1,1,2021-12-27,2200,23.4,14.9,41.6,926.9,743,926.9,0,22.3,9.6,1259,23.3,2021-12-27 22:00:00
1,1,2021-12-27,2230,23.1,14.7,41.6,927,741,927,0,22.1,9.4,1249,23.1,2021-12-27 22:30:00
1,1,2021-12-27,2300,22.8,14.5,41.7,926.9,743,926.9,0,21.8,9.1,1238,22.8,2021-12-27 23:00:00
1,1,2021-12-27,2330,22.5,14.3,41.9,926.7,744,926.8,0,21.6,8.9,1228,22.5,2021-12-27 23:30:00
1,1,2021-12-28,0000,22.2,14.1,42.1,926.4,747,926.4,0,21.4,8.7,1221,22.2,2021-12-28 00:00:00
1,1,2021-12-28,0030,21.9,13.9,42.6,926.5,747,926.5,0,21.1,8.6,1211,21.9,2021-12-28 00:30:00
1,1,2021-12-28,0100,21.8,13.8,42.6,926,750,926.1,0,20.9,8.5,1210,21.7,2021-12-28 01:00:00
1,1,2021-12-28,0130,21.7,13.7,42.5,926.2,749,926.3,0,20.9,8.4,1206,21.7,2021-12-28 01:30:00
1,1,2021-12-28,0200,21.8,13.7,42.3,925.5,755,925.6,0,20.9,8.4,1214,21.7,2021-12-28 02:00:00
1,1,2021-12-28,0230,21.8,13.7,42.3,925.2,758,925.3,0,20.9,8.4,1217,21.7,2021-12-28 02:30:00
1,1,2021-12-28,0300,20.4,12.6,42.4,925.2,757,925.3,0,19,7.2,1167,20.3,2021-12-28 03:00:00
1,1,2021-12-28,0330,18.1,11.2,44.8,925.5,756,925.5,0,15.9,5.9,1081,18,2021-12-28 03:30:00
1,1,2021-12-28,0400,16.5,10.5,48.5,925.4,756,925.4,0,14.7,5.6,1027,16.5,2021-12-28 04:00:00
1,1,2021-12-28,0430,15.5,9.8,50.4,925.5,754,925.6,0,13.8,5.2,987,15.4,2021-12-28 04:30:00
1,1,2021-12-28,0500,14.5,9.2,51.8,925.5,755,925.6,0,13.1,4.7,952,14.5,2021-12-28 05:00:00
1,1,2021-12-28,0530,13.7,9,53.2,925.7,753,925.7,0,12.4,4.3,938,13.6,2021-12-28 05:30:00
1,1,2021-12-28,0600,13.3,8.3,53.2,925.9,752,925.9,0,12,3.9,901,13.2,2021-12-28 06:00:00
1,1,2021-12-28,0630,12.1,7.5,54.7,926.4,747,926.4,0,11.1,3.3,854,12.1,2021-12-28 06:30:00
1,1,2021-12-28,0700,11.8,7.5,56.6,926.9,742,926.9,0,10.8,3.5,837,11.8,2021-12-28 07:00:00
1,1,2021-12-28,0730,11.7,7.5,57.5,927,740,927.1,0,10.8,3.6,832,11.7,2021-12-28 07:30:00
1,1,2021-12-28,0800,12.8,8.6,58.6,926.9,742,926.9,0,11.8,4.9,878,12.8,2021-12-28 08:00:00
1,1,2021-12-28,0830,14.6,9.8,56,926.9,742,926.9,0,13.4,5.9,944,14.6,2021-12-28 08:30:00
1,1,2021-12-28,0900,15.5,10.1,52.5,927.2,740,927.2,0,14.1,5.8,972,15.5,2021-12-28 09:00:00
1,1,2021-12-28,0930,15.7,10.2,51.8,927.2,740,927.2,0,14.1,5.8,978,15.7,2021-12-28 09:30:00
1,1,2021-12-28,1000,17,11.3,52.1,927,741,927.1,0,15.3,7.1,1029,16.9,2021-12-28 10:00:00
1,1,2021-12-28,1030,19.1,12.6,49.6,926.7,744,926.8,0,17.5,8.3,1108,19,2021-12-28 10:30:00
1,1,2021-12-28,1100,20.1,13,46.3,926.2,749,926.3,0,18.7,8.2,1148,20,2021-12-28 11:00:00
1,1,2021-12-28,1130,20.4,13.2,45.8,926.2,748,926.3,0,19.3,8.4,1160,20.4,2021-12-28 11:30:00
1,1,2021-12-28,1200,22.5,14.9,46,925.7,753,925.8,0,21.8,10.3,1245,22.5,2021-12-28 12:00:00
1,1,2021-12-28,1230,26.1,17.1,42.1,925,760,925.1,0,25.1,12.2,1380,26,2021-12-28 12:30:00
1,1,2021-12-28,1300,27.8,17.6,38.3,924.2,766,924.3,0,26.7,12.3,1445,27.7,2021-12-28 13:00:00
1,1,2021-12-28,1330,27.9,17.7,37.7,923.5,773,923.5,0,26.9,12.2,1461,27.9,2021-12-28 13:30:00
1,1,2021-12-28,1400,27.8,17.6,37.6,923,778,923.1,0,26.6,12,1461,27.7,2021-12-28 14:00:00
1,1,2021-12-28,1430,27.7,17.4,37.6,922.7,780,922.9,0,26.5,11.9,1458,27.6,2021-12-28 14:30:00
1,1,2021-12-28,1500,27.4,17.2,37.3,922.2,784,922.3,0,26.2,11.5,1453,27.3,2021-12-28 15:00:00
1,1,2021-12-28,1530,27.3,17,37.3,922.2,786,922.2,0,26.1,11.4,1448,27.2,2021-12-28 15:30:00
1,1,2021-12-28,1600,27,16.9,37.5,922.2,786,922.2,0,25.8,11.3,1439,27,2021-12-28 16:00:00
1,1,2021-12-28,1630,26.7,16.6,37.3,922.2,786,922.2,0,25.5,11,1428,26.7,2021-12-28 16:30:00
1,1,2021-12-28,1700,26.5,16.5,37.6,922.2,784,922.3,0,25.2,10.8,1420,26.4,2021-12-28 17:00:00
1,1,2021-12-28,1730,26.3,16.4,37.5,922.2,786,922.2,0,25.1,10.7,1415,26.3,2021-12-28 17:30:00
1,1,2021-12-28,1800,26.1,16.2,37.6,922.2,784,922.3,0,24.7,10.5,1405,26,2021-12-28 18:00:00
1,1,2021-12-28,1830,25.6,15.9,37.6,922.4,783,922.4,0,24.3,10.1,1388,25.6,2021-12-28 18:30:00
1,1,2021-12-28,1900,25.2,15.5,37.5,922.7,780,922.8,0,23.7,9.6,1364,25.1,2021-12-28 19:00:00
1,1,2021-12-28,1930,25.1,15.4,36.9,923,777,923.1,0,23.7,9.4,1361,25.1,2021-12-28 19:30:00
1,1,2021-12-28,2000,24.9,15,36.4,923.5,772,923.6,0,23.3,9,1344,24.8,2021-12-28 20:00:00
1,1,2021-12-28,2030,24.5,14.9,36.4,923.9,770,923.9,0,23,8.6,1327,24.5,2021-12-28 20:30:00
1,1,2021-12-28,2100,24.2,14.6,36.6,923.9,769,923.9,0,22.7,8.4,1316,24.1,2021-12-28 21:00:00
1,1,2021-12-28,2130,23.8,14.3,36.7,924,769,924,0,22.4,8.1,1301,23.7,2021-12-28 21:30:00
1,1,2021-12-28,2200,23.4,14.1,37,923.9,770,923.9,0,22.2,7.9,1288,23.4,2021-12-28 22:00:00
1,1,2021-12-28,2230,23.1,13.9,37.2,924.2,767,924.3,0,21.9,7.8,1274,23.1,2021-12-28 22:30:00
1,1,2021-12-28,2300,22.9,13.7,37.4,924.5,764,924.6,0,21.6,7.6,1259,22.8,2021-12-28 23:00:00
1,1,2021-12-28,2330,22.4,13.6,38.1,924.7,762,924.7,0,21.2,7.4,1250,22.3,2021-12-28 23:30:00
1,1,2021-12-29,0000,22.2,13.4,38.1,924.7,761,924.8,0,21.1,7.3,1236,22.2,2021-12-29 00:00:00
1,1,2021-12-29,0030,21.9,13.1,38.5,924.7,761,924.8,0,20.9,7.2,1224,21.9,2021-12-29 00:30:00
1,1,2021-12-29,0100,21.8,13.1,38.5,924.7,763,924.6,0,20.8,7.1,1225,21.8,2021-12-29 01:00:00
1,1,2021-12-29,0130,21.8,13.1,38.8,924.7,763,924.6,0,20.8,7.2,1222,21.7,2021-12-29 01:30:00
1,1,2021-12-29,0200,21.8,13.1,38.9,925,760,925,0,20.8,7.2,1217,21.7,2021-12-29 02:00:00
1,1,2021-12-29,0230,21.8,13.2,39.3,925.2,758,925.2,0,20.8,7.3,1215,21.7,2021-12-29 02:30:00
1,1,2021-12-29,0300,20.4,12.2,39.7,925.2,758,925.3,0,18.9,6.2,1164,20.3,2021-12-29 03:00:00
1,1,2021-12-29,0330,18.1,10.8,42.7,925.5,755,925.6,0,15.8,5.2,1078,18,2021-12-29 03:30:00
1,1,2021-12-29,0400,16.5,10.2,46.6,925.7,753,925.8,0,14.6,5,1021,16.5,2021-12-29 04:00:00
1,1,2021-12-29,0430,15.4,9.6,48.9,925.9,752,925.9,0,13.8,4.8,981,15.4,2021-12-29 04:30:00
1,1,2021-12-29,0500,14.5,9.1,50.9,925.9,752,925.9,0,13.1,4.5,948,14.5,2021-12-29 05:00:00
1,1,2021-12-29,0530,14.1,8.9,52.6,926.2,748,926.3,0,12.8,4.6,929,14.1,2021-12-29 05:30:00
1,1,2021-12-29,0600,13.3,8.3,53.1,926.9,742,926.9,0,12,4,891,13.2,2021-12-29 06:00:00
1,1,2021-12-29,0630,12.1,7.5,55,927.2,740,927.2,0,11.1,3.4,845,12.1,2021-12-29 06:30:00
1,1,2021-12-29,0700,11.8,7.6,57.5,927.4,738,927.4,0,10.8,3.7,833,11.8,2021-12-29 07:00:00
1,1,2021-12-29,0730,11.7,7.7,59,927.7,736,927.7,0,10.8,4,827,11.7,2021-12-29 07:30:00
1,1,2021-12-29,0800,12.8,8.8,60.9,927.9,734,927.9,0,11.9,5.5,868,12.8,2021-12-29 08:00:00
1,1,2021-12-29,0830,14.7,10.2,58.7,928.2,730,928.3,0,13.5,6.7,932,14.6,2021-12-29 08:30:00
1,1,2021-12-29,0900,15.5,10.5,55.6,928.7,727,928.6,0,14.2,6.7,960,15.5,2021-12-29 09:00:00
1,1,2021-12-29,0930,15.8,10.7,55.2,929,724,929,0,14.4,6.8,963,15.7,2021-12-29 09:30:00
1,1,2021-12-29,1000,18.1,11.9,52.9,929.4,720,929.4,0,16.4,8.3,1008,18,2021-12-29 10:00:00
1,1,2021-12-29,1030,19.1,13.1,52.9,929.4,721,929.4,0,17.7,9.3,1083,19,2021-12-29 10:30:00
1,1,2021-12-29,1100,20.2,13.6,50,929.2,721,929.3,0,19.1,9.4,1122,20.1,2021-12-29 11:00:00
1,1,2021-12-29,1130,20.5,13.7,49.2,929.5,720,929.5,0,19.5,9.5,1130,20.4,2021-12-29 11:30:00
1,1,2021-12-29,1200,22.7,15.7,49.2,928.9,726,928.9,0,22.1,11.5,1220,22.7,2021-12-29 12:00:00
1,1,2021-12-29,1230,26.2,17.7,44.5,928,734,928,0,25.5,13.2,1358,26.2,2021-12-29 12:30:00
1,1,2021-12-29,1300,27.9,18.1,40.1,927.5,737,927.5,0,27,13.1,1416,27.8,2021-12-29 13:00:00
1,1,2021-12-29,1330,28,18.1,39.4,927.2,740,927.2,0,27.2,12.9,1425,28,2021-12-29 13:30:00
1,1,2021-12-29,1400,27.9,18,39.4,927,741,927,0,27.1,12.8,1424,27.9,2021-12-29 14:00:00
1,1,2021-12-29,1430,27.8,17.8,39,926.9,742,926.9,0,26.7,12.6,1420,27.7,2021-12-29 14:30:00
1,1,2021-12-29,1500,27.6,17.5,38.7,927,742,927,0,26.5,12.3,1411,27.5,2021-12-29 15:00:00
1,1,2021-12-29,1530,27.3,17.3,38.3,926.9,743,926.9,0,26.3,11.9,1400,27.3,2021-12-29 15:30:00
1,1,2021-12-29,1600,27.1,17.1,38.1,927,741,927.1,0,25.9,11.6,1388,27,2021-12-29 16:00:00
1,1,2021-12-29,1630,26.8,16.8,38,927,741,927.1,0,25.5,11.3,1378,26.7,2021-12-29 16:30:00
1,1,2021-12-29,1700,26.5,16.6,38,927.2,740,927.3,0,25.3,11,1366,26.5,2021-12-29 17:00:00
1,1,2021-12-29,1730,26.4,16.5,38,927,740,927.1,0,25.1,10.9,1364,26.3,2021-12-29 17:30:00
1,1,2021-12-29,1800,26.1,16.3,37.7,927,740,927.1,0,24.8,10.6,1353,26.1,2021-12-29 18:00:00
1,1,2021-12-29,1830,25.7,16,38,927.5,738,927.5,0,24.4,10.3,1334,25.7,2021-12-29 18:30:00
1,1,2021-12-29,1900,25.2,15.6,37.8,927.5,737,927.6,0,23.8,9.9,1317,25.2,2021-12-29 19:00:00
1,1,2021-12-29,1930,25,15.5,37.1,928,734,928,0,23.6,9.4,1309,25,2021-12-29 19:30:00
1,1,2021-12-29,2000,24.9,15.2,37.1,928,732,928,0,23.4,9.2,1298,24.8,2021-12-29 20:00:00
1,1,2021-12-29,2030,24.4,15.1,38.1,928.2,731,928.3,0,23,9.2,1286,24.4,2021-12-29 20:30:00
1,1,2021-12-29,2100,24.2,14.9,38.1,928.2,730,928.3,0,22.8,9.1,1271,24.2,2021-12-29 21:00:00
